user,item,rating,genre
45,272,3.0,"ebooks, history, biography, nonfiction"
45,176,4.0,"fantasy, paranormal, mystery, fiction, ebooks, romance, history"
45,275,3.0,"fiction, history, fantasy, classics, romance, religion, contemporary, thriller, ebooks, mystery, suspense"
46,29,5.0,"science, ebooks, religion, philosophy, fiction, classics, fantasy"
46,278,4.0,"psychology, nonfiction, ebooks, philosophy, business, science"
46,195,5.0,"business, nonfiction, history, science, classics"
46,279,5.0,"music, ebooks, biography, contemporary, memoir, fiction, nonfiction"
46,280,5.0,"psychology, memoir, ebooks, nonfiction, classics, fiction, contemporary"
47,22,4.0,"contemporary, romance, mystery, paranormal, classics, fantasy, fiction"
47,23,4.0,"paranormal, fantasy, fiction, contemporary, mystery, classics"
47,1,5.0,"fantasy, classics, paranormal, mystery, contemporary, fiction"
47,124,5.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
47,2,1.0,"fantasy, classics, fiction, ebooks"
47,8,4.0,"romance, contemporary, fiction, classics"
47,229,5.0,"fiction, travel, contemporary, classics, memoir, history, biography, nonfiction"
47,284,4.0,"history, memoir, nonfiction, business, biography"
47,285,3.0,"classics, thriller, psychology, fantasy, horror, contemporary, fiction, philosophy"
48,85,5.0,"biography, contemporary, fiction, history, classics, thriller, crime"
48,146,3.0,"fiction, fantasy, classics, history, contemporary"
48,16,5.0,"philosophy, science, psychology, nonfiction, art, classics, history, business"
48,89,4.0,"philosophy, fantasy, history, poetry, fiction, classics"
48,220,4.0,"psychology, business, nonfiction, ebooks"
48,200,5.0,"ebooks, biography, history, sports, thriller, suspense, travel, memoir, classics, contemporary, nonfiction"
48,253,4.0,"horror, ebooks, romance, fiction, fantasy"
49,24,5.0,"paranormal, fiction, classics, mystery, contemporary, fantasy"
49,125,5.0,"travel, nonfiction, contemporary, biography, memoir, history, fiction, ebooks"
49,73,4.0,"contemporary, classics, fiction"
49,60,4.0,"ebooks, fiction, classics"
49,48,5.0,"religion, fiction, romance, ebooks, classics"
49,131,4.0,"ebooks, philosophy, science, religion, classics, fantasy, fiction"
49,9,4.0,"fiction, fantasy, ebooks, contemporary, crime, science, mystery, classics"
49,86,4.0,"biography, nonfiction, memoir, history, philosophy, classics, fiction, contemporary, travel"
49,87,5.0,"philosophy, romance, thriller, crime, mystery, fiction, contemporary"
49,287,3.0,"fantasy, thriller, contemporary, suspense, classics, fiction, mystery"
49,17,4.0,"spirituality, philosophy, business, art, nonfiction, psychology, fiction, ebooks, music"
49,90,5.0,"ebooks, fiction, classics, history, nonfiction, biography, memoir, travel"
49,19,5.0,"ebooks, classics, music, fiction, history, contemporary"
49,110,5.0,"crime, fiction, mystery, classics, ebooks, thriller, suspense"
49,152,4.0,"thriller, fiction, crime, suspense, ebooks, mystery, classics"
50,289,4.0,"classics, religion, contemporary, fiction"
50,268,4.0,"contemporary, fiction"
50,292,5.0,"ebooks, thriller, crime, fiction, mystery"
50,293,5.0,"philosophy, fiction, classics, thriller, ebooks, fantasy, science, crime, mystery"
50,295,4.0,"biography, comics, history, contemporary, manga, romance, fiction, nonfiction, memoir"
51,7,2.0,"religion, fantasy, classics, philosophy, poetry, romance, spirituality, ebooks"
51,50,3.0,"comics, thriller, classics, crime, contemporary, mystery, fiction, philosophy"
51,10,4.0,"fiction, contemporary, religion, classics, art, history, fantasy, romance, mystery, ebooks, thriller, suspense"
51,19,1.0,"ebooks, classics, history, contemporary, music, fiction"
51,296,5.0,"ebooks, classics, contemporary, fiction, history"
52,75,4.0,"contemporary, romance, fiction"
52,127,4.0,"contemporary, poetry, biography, fiction, nonfiction, memoir"
52,88,5.0,"business, nonfiction, psychology"
52,146,2.0,"fantasy, classics, contemporary, history, fiction"
52,251,4.0,"paranormal, ebooks, contemporary, romance, mystery, fiction, fantasy"
52,19,4.0,"contemporary, history, fiction, music, classics, ebooks"
52,298,3.0,"thriller, ebooks, crime, fiction, mystery, suspense, contemporary"
53,22,5.0,"contemporary, romance, fiction, classics, paranormal, mystery, fantasy"
53,24,2.0,"paranormal, fantasy, classics, fiction, contemporary, mystery"
53,68,1.0,"thriller, contemporary, mystery, paranormal, classics, fantasy, fiction"
53,124,5.0,"science, fantasy, ebooks, classics, fiction, contemporary, philosophy"
53,69,5.0,"ebooks, travel, nonfiction, philosophy, fiction, science, history"
53,70,5.0,"ebooks, contemporary, travel, nonfiction, memoir, history, biography, fiction"
53,72,3.0,"travel, nonfiction, history, ebooks, contemporary, fiction, memoir, biography"
53,57,5.0,"ebooks, history, fiction, contemporary, biography, memoir, nonfiction, travel"
53,125,2.0,"ebooks, contemporary, fiction, nonfiction, memoir, biography, history, travel"
53,25,5.0,"contemporary, ebooks, history, nonfiction"
53,58,4.0,"classics, fiction, ebooks, fantasy"
53,27,5.0,"science, nonfiction, fiction, art, fantasy"
53,59,5.0,"fiction, history, contemporary, classics, ebooks"
53,60,4.0,"classics, fiction, ebooks"
53,28,4.0,"nonfiction, ebooks"
53,61,5.0,"ebooks, philosophy, religion, classics, fantasy, fiction, science"
53,62,4.0,"classics, fiction, fantasy"
53,64,4.0,"fiction, ebooks, mystery, romance, fantasy, contemporary, science, philosophy, classics, business"
53,10,5.0,"romance, mystery, ebooks, classics, art, history, fantasy, contemporary, suspense, thriller, fiction, religion"
53,159,2.0,"ebooks, fiction, memoir, history, biography, business, nonfiction"
53,288,4.0,"ebooks, classics, fiction, poetry, fantasy, history, philosophy, travel"
53,300,4.0,"psychology, mystery, ebooks, fiction, classics, romance"
53,301,4.0,"history, romance, fiction, classics"
53,111,4.0,"nonfiction, classics, philosophy, business, psychology, ebooks"
54,87,5.0,"romance, philosophy, crime, mystery, contemporary, fiction, thriller"
54,64,5.0,"business, philosophy, ebooks, mystery, romance, fantasy, contemporary, science, classics, fiction"
54,81,4.0,"nonfiction, history, ebooks, philosophy, science"
54,15,5.0,"fantasy, science, history, thriller, fiction, ebooks, contemporary, mystery"
54,219,5.0,"history, science, ebooks, fantasy, philosophy, fiction"
54,10,3.0,"fiction, thriller, suspense, contemporary, religion, fantasy, history, art, romance, mystery, classics, ebooks"
54,65,2.0,"nonfiction, classics, ebooks, spirituality, business"
54,205,5.0,"ebooks, fiction, contemporary, history, philosophy, business, psychology, science, nonfiction"
54,83,5.0,"ebooks, philosophy, contemporary, history, fiction, classics, travel, biography, nonfiction, memoir"
54,201,3.0,"nonfiction, science, philosophy, business, history"
54,302,5.0,"classics, fiction, religion, romance"
54,93,5.0,"fiction, thriller, suspense, ebooks, mystery, classics, crime"
54,304,5.0,"fantasy, fiction, classics, contemporary, ebooks, science"
54,95,5.0,"fiction, mystery, suspense, thriller, ebooks, crime, contemporary"
54,305,5.0,"biography, history, fiction, classics, memoir"
55,6,4.0,"contemporary, classics, fiction, ebooks, romance, biography"
55,115,5.0,"philosophy, classics, contemporary, fiction"
55,262,3.0,"travel, crime, classics, ebooks, suspense, mystery, thriller, history, fiction"
55,307,5.0,"nonfiction, philosophy, classics, contemporary, fiction"
55,308,4.0,"history, classics, philosophy, religion, ebooks, fiction, crime, psychology, mystery, romance"
56,310,5.0,fiction
56,311,3.0,"ebooks, philosophy, poetry, fiction, history, classics, fantasy"
56,312,3.0,"classics, philosophy, history, fantasy, poetry, fiction"
56,91,5.0,"science, nonfiction, philosophy, history, ebooks"
56,315,3.0,"classics, ebooks, fiction, romance"
57,126,4.0,"romance, science, classics, fantasy, fiction"
57,87,5.0,"fiction, contemporary, mystery, crime, romance, philosophy, thriller"
57,14,3.0,"biography, sports, psychology, science, memoir, music, nonfiction, history, philosophy, contemporary, fiction"
57,88,4.0,"psychology, nonfiction, business"
57,92,4.0,"history, nonfiction, biography, ebooks, business"
57,93,4.0,"suspense, crime, fiction, classics, mystery, thriller, ebooks"
58,164,4.0,"memoir, ebooks, fiction, science, history, biography, psychology, sports, nonfiction, business, contemporary"
58,182,3.0,"crime, contemporary, classics, fiction, mystery, history"
58,165,2.0,"ebooks, travel, contemporary, fiction, history, romance"
58,208,4.0,"ebooks, fiction, memoir, contemporary, thriller, horror, suspense, fantasy, mystery"
58,130,5.0,"suspense, ebooks, contemporary, thriller, crime, fiction, mystery"
59,320,3.0,"psychology, religion, christian, nonfiction"
59,89,1.0,"classics, fantasy, philosophy, fiction, history, poetry"
59,321,3.0,"paranormal, biography, ebooks, memoir, nonfiction, history, psychology, fiction, science, contemporary"
59,322,3.0,"ebooks, science, nonfiction, history"
59,173,3.0,"history, classics, romance"
59,152,3.0,"thriller, ebooks, suspense, crime, classics, mystery, fiction"
59,44,3.0,"memoir, ebooks, contemporary, biography, fiction, nonfiction"
59,194,3.0,"nonfiction, biography, contemporary, philosophy, travel, memoir, ebooks"
60,89,4.0,"history, poetry, fiction, classics, philosophy, fantasy"
60,326,4.0,"ebooks, suspense, crime, classics, fiction, thriller, mystery"
60,153,3.0,"ebooks, suspense, history, mystery, thriller, fantasy, fiction, horror, paranormal"
60,258,2.0,"classics, romance, psychology, contemporary, fiction"
60,253,3.0,"fantasy, fiction, romance, ebooks, horror"
61,204,4.0,"ebooks, crime, mystery, science, classics, travel, contemporary, paranormal, fantasy, fiction"
61,77,4.0,"contemporary, fiction, classics, romance"
61,214,3.0,"ebooks, science, history, philosophy, thriller, fantasy, fiction"
61,288,5.0,"travel, ebooks, poetry, fantasy, fiction, classics, history, philosophy"
61,152,3.0,"ebooks, suspense, crime, classics, mystery, thriller, fiction"
62,283,2.0,"fantasy, contemporary, classics, paranormal, mystery, fiction"
62,56,4.0,"ebooks, contemporary, classics, fiction, fantasy, science"
62,72,4.0,"nonfiction, travel, biography, fiction, history, contemporary, ebooks, memoir"
62,58,3.0,"classics, fantasy, fiction, ebooks"
62,73,3.0,"contemporary, fiction, classics"
62,84,4.0,"fantasy, art, nonfiction, classics, science, fiction"
62,126,2.0,"romance, science, classics, fantasy, fiction"
62,62,4.0,"classics, fantasy, fiction"
62,288,5.0,"fiction, classics, travel, ebooks, philosophy, history, fantasy, poetry"
62,196,4.0,"classics, fiction, ebooks, fantasy"
62,160,1.0,contemporary
62,331,5.0,"ebooks, religion, history, fiction, romance, contemporary"
63,68,2.0,"thriller, contemporary, mystery, paranormal, classics, fiction, fantasy"
63,63,3.0,"crime, contemporary, mystery, fiction, thriller, ebooks, classics"
63,14,5.0,"nonfiction, music, memoir, fiction, contemporary, philosophy, history, biography, sports, psychology, science"
63,97,4.0,"travel, fiction, philosophy, nonfiction, classics, history"
63,272,4.0,"biography, history, nonfiction, ebooks"
63,208,3.0,"memoir, suspense, fiction, thriller, contemporary, horror, ebooks, fantasy, mystery"
63,333,3.0,"fiction, contemporary, ebooks, mystery, christian, thriller"
63,259,4.0,"fiction, contemporary, ebooks, classics"
64,106,5.0,"philosophy, contemporary, ebooks, romance, fiction, memoir, nonfiction, psychology, biography, business"
64,335,5.0,"business, biography, history, contemporary, memoir, nonfiction, psychology"
64,136,3.0,"ebooks, contemporary, fiction"
64,327,4.0,"ebooks, nonfiction, contemporary, biography, fiction, memoir"
64,337,3.0,"fantasy, fiction, contemporary, classics, ebooks, science"
65,117,5.0,"religion, fiction, mystery, thriller, suspense, crime, contemporary, history, fantasy, art, romance, classics, ebooks"
65,97,5.0,"nonfiction, philosophy, fiction, travel, classics, history"
65,340,5.0,"fiction, philosophy, travel, ebooks, spirituality, paranormal, thriller, mystery, religion, classics"
65,326,4.0,"mystery, crime, suspense, ebooks, classics, fiction, thriller"
65,313,5.0,"fiction, classics, romance, contemporary"
65,268,4.0,"fiction, contemporary"
65,269,3.0,"philosophy, history, ebooks, fiction, classics"
66,131,5.0,"fiction, fantasy, classics, philosophy, science, religion, ebooks"
66,49,5.0,"ebooks, fiction, fantasy, classics, science"
66,288,5.0,"history, classics, travel, ebooks, philosophy, fiction, fantasy, poetry"
66,18,3.0,"paranormal, fiction, fantasy"
66,342,5.0,"sports, thriller, ebooks, contemporary, suspense, crime, fiction, mystery"
67,50,5.0,"contemporary, fiction, thriller, philosophy, classics, crime, comics, mystery"
67,116,5.0,"fiction, classics"
67,288,4.0,"philosophy, ebooks, history, travel, fantasy, poetry, classics, fiction"
67,330,4.0,"ebooks, poetry, romance, fantasy, fiction, classics"
67,135,3.0,"ebooks, romance, fiction, classics"
68,81,4.0,"nonfiction, ebooks, science, history, philosophy"
68,176,5.0,"romance, history, fiction, mystery, ebooks, paranormal, fantasy"
68,343,5.0,"nonfiction, memoir, biography, fiction, contemporary"
68,345,4.0,"fiction, contemporary, romance, science, ebooks, classics, fantasy"
68,114,3.0,"ebooks, fiction, romance, contemporary"
68,277,4.0,"ebooks, fantasy, fiction, contemporary"
69,123,4.0,"paranormal, mystery, romance, fiction, fantasy"
69,23,4.0,"contemporary, mystery, paranormal, classics, fiction, fantasy"
69,283,4.0,"contemporary, mystery, fantasy, fiction, classics, paranormal"
69,56,4.0,"ebooks, classics, fantasy, contemporary, fiction, science"
69,124,4.0,"philosophy, contemporary, science, classics, fantasy, fiction, ebooks"
69,58,3.0,"ebooks, fiction, classics, fantasy"
69,61,4.0,"ebooks, religion, philosophy, fiction, fantasy, science, classics"
69,84,1.0,"science, fiction, fantasy, art, nonfiction, classics"
69,86,3.0,"contemporary, travel, philosophy, biography, classics, history, memoir, nonfiction, fiction"
69,146,3.0,"history, fiction, classics, contemporary, fantasy"
69,16,4.0,"classics, history, philosophy, science, psychology, art, business, nonfiction"
69,348,1.0,"history, ebooks, romance, fiction, classics"
69,43,3.0,"romance, travel, fiction, classics, history"
69,161,4.0,"business, nonfiction"
69,350,4.0,"fiction, thriller, mystery, suspense, ebooks, history, romance, science, crime"
70,14,2.0,"science, history, nonfiction, music, fiction, contemporary, philosophy, memoir, biography, psychology, sports"
70,146,5.0,"classics, fantasy, fiction, history, contemporary"
70,37,2.0,"history, nonfiction, biography, classics, ebooks, fiction"
70,38,2.0,"contemporary, suspense, classics, thriller, history, crime, ebooks, romance, fantasy, mystery, fiction"
70,352,4.0,"ebooks, history, fiction, classics"
71,60,4.0,"classics, fiction, ebooks"
71,61,3.0,"fiction, classics, science, ebooks, religion, philosophy, fantasy"
71,79,5.0,"ebooks, biography, contemporary, fiction, classics, romance, memoir"
71,126,5.0,"classics, fantasy, fiction, romance, science"
71,9,2.0,"fiction, crime, science, ebooks, fantasy, mystery, classics, contemporary"
71,127,5.0,"memoir, contemporary, nonfiction, fiction, biography, poetry"
71,88,4.0,"psychology, nonfiction, business"
71,65,5.0,"spirituality, business, nonfiction, ebooks, classics"
71,159,3.0,"ebooks, memoir, fiction, nonfiction, business, history, biography"
71,97,3.0,"travel, fiction, philosophy, nonfiction, classics, history"
71,160,3.0,contemporary
72,354,5.0,"fiction, history, romance, ebooks, contemporary"
72,357,5.0,"fantasy, classics, history, contemporary, religion, fiction, ebooks, nonfiction, philosophy"
